RowId,Speed_Diff
1,None
2,1.7829058170318604
3,None
4,3.4250059127807617
5,1.366567611694336
6,2.970811128616333
7,1.9407148361206055
8,2.51108717918396
9,1.891258716583252
10,2.5909903049468994
11,None
12,None
13,3.0024023056030273
14,3.53922700881958
15,3.318413257598877
16,3.665290594100952
17,None
18,3.7290172576904297
19,2.1524534225463867
20,None
21,None
22,None
23,1.7070705890655518
24,None
25,2.8613052368164062
26,3.0970325469970703
27,3.336683750152588
28,None
29,None
30,4.180905818939209
31,1.4191482067108154
32,1.5865191221237183
33,4.746723175048828
34,2.1966888904571533
35,None
36,1.708683729171753
37,2.432013750076294
38,3.24661922454834
39,3.6362228393554688
40,None
41,None
42,None
43,3.2146499156951904
44,4.467939853668213
45,3.812370538711548
46,2.396946430206299
47,2.306220054626465
48,1.334135890007019
49,2.176302671432495
50,1.1873369216918945
51,2.3458328247070312
52,2.716726303100586
53,3.833977222442627
54,3.283869981765747
55,1.0167832374572754
56,3.7302486896514893
57,4.0711517333984375
58,4.0796942710876465
59,4.551958084106445
60,None
61,None
62,1.9686448574066162
63,None
64,1.6352659463882446
65,4.130069732666016
66,None
67,4.108017444610596
68,1.6347448825836182
69,3.800154685974121
70,4.07468318939209
71,None
72,2.7845964431762695
73,2.676335573196411
74,2.7555830478668213
75,3.937222957611084
76,4.105854034423828
77,1.4160206317901611
78,None
79,3.203563690185547
80,3.8043596744537354
81,1.854047417640686
82,2.45099139213562
83,4.966214179992676
84,None
85,None
86,2.455735445022583
87,None
88,3.1177637577056885
89,None
90,3.850445508956909
91,3.2415056228637695
92,None
93,None
94,3.48435115814209
95,2.9706809520721436
96,None
97,4.136361122131348
98,None
99,None
100,4.61583137512207
101,3.2879388332366943
102,2.3922390937805176
103,None
104,None
105,3.3281030654907227
106,2.1165549755096436
107,4.95367431640625
108,3.6076431274414062
109,1.5827953815460205
110,None
111,1.506246566772461
112,None
113,4.098028182983398
114,3.925361156463623
115,None
116,1.6730923652648926
117,2.3204848766326904
118,None
119,1.0924808979034424
120,4.472756385803223
121,1.6679301261901855
122,None
123,2.9297189712524414
124,1.6046442985534668
125,3.0717923641204834
126,3.993927478790283
127,1.4681811332702637
128,3.783456325531006
129,2.9493660926818848
130,None
131,3.0720691680908203
132,1.8298728466033936
133,2.768773078918457
134,3.23069167137146
135,4.925690174102783
136,2.749248743057251
137,1.3196814060211182
138,3.1122279167175293
139,4.331672191619873
140,None
141,None
142,3.823073148727417
143,3.936868906021118
144,3.6604392528533936
145,1.5188953876495361
146,2.8825550079345703
147,3.8804569244384766
148,3.7381770610809326
149,3.474433422088623
150,1.1892050504684448
151,3.333205223083496
152,None
153,1.2623991966247559
154,3.3711915016174316
155,4.743889808654785
156,1.8189984560012817
157,3.0313615798950195
158,3.975135087966919
159,3.354377031326294
160,1.2800848484039307
161,3.4212751388549805
162,4.049297332763672
163,None
164,1.6221668720245361
165,3.2277672290802
166,1.7049609422683716
167,3.7277908325195312
168,1.0538376569747925
169,2.295124053955078
170,None
171,None
172,2.8908920288085938
173,None
174,None
175,2.6111793518066406
176,None
177,1.9315998554229736
178,2.4523563385009766
179,3.297746181488037
180,1.2004902362823486
181,3.5343222618103027
182,3.7578647136688232
183,1.3519558906555176
184,4.366147994995117
185,None
186,1.4794096946716309
187,2.9453439712524414
188,3.7394864559173584
189,3.7136433124542236
190,1.1249403953552246
191,None
192,1.3478295803070068
193,4.2000627517700195
194,2.8864920139312744
195,None
196,1.557283878326416
197,3.9905622005462646
198,3.382765769958496
199,2.1450889110565186
200,4.384335517883301
201,1.5223610401153564
202,None
203,3.0707204341888428
204,1.427219271659851
205,2.4622538089752197
206,None
207,3.6045567989349365
208,1.371350646018982
209,2.459247589111328
210,None
211,None
212,None
213,4.457146167755127
214,1.6301476955413818
215,2.5780510902404785
216,None
217,2.293187379837036
218,4.014752388000488
219,4.203230857849121
220,None
221,2.017327308654785
222,None
223,2.9613192081451416
224,5.11591911315918
225,3.6967275142669678
226,None
227,1.3667280673980713
228,3.3611879348754883
229,2.874319076538086
230,4.976907730102539
231,1.2964277267456055
232,4.482621669769287
233,1.00062096118927
234,1.6019710302352905
235,1.3241512775421143
236,2.1679131984710693
237,None
238,3.3325130939483643
239,3.3269131183624268
240,None
241,None
242,None
243,2.8621535301208496
244,1.9662890434265137
245,2.0302393436431885
246,3.8647210597991943
247,None
248,None
249,3.0546157360076904
250,3.12138032913208
251,1.095581293106079
252,2.0965535640716553
253,2.273463726043701
254,2.239354133605957
255,3.6841115951538086
256,3.545070171356201
257,None
258,1.3282058238983154
259,None
260,1.4926689863204956
261,1.3404037952423096
262,None
263,1.2819569110870361
264,3.297830581665039
265,1.078035593032837
266,2.517228603363037
267,3.3712868690490723
268,3.2212491035461426
269,1.3541204929351807
270,1.733386516571045
271,2.47086501121521
272,1.6100239753723145
273,2.4687070846557617
274,1.7100070714950562
275,1.499971628189087
276,1.8062291145324707
277,2.9504992961883545
278,3.9888877868652344
279,None
280,None
281,3.944145441055298
282,None
283,None
284,1.044412612915039
285,1.2672450542449951
286,2.5931925773620605
287,3.1965577602386475
288,1.0985114574432373
289,3.155139684677124
290,4.600742816925049
291,1.3642841577529907
292,1.081780195236206
293,2.1407272815704346
294,4.040003299713135
295,None
296,3.3895809650421143
297,1.53643798828125
298,3.0930752754211426
299,None
300,None
301,None
302,None
303,None
304,1.9471423625946045
305,None
306,2.6077592372894287
307,2.1644699573516846
308,None
309,1.3596200942993164
310,2.200486660003662
311,None
312,1.6026842594146729
313,None
314,3.083120822906494
315,None
316,4.4317216873168945
317,1.3356349468231201
318,3.062704086303711
319,4.582002639770508
320,2.7749388217926025
321,1.647397756576538
322,3.06571888923645
323,1.1012566089630127
324,2.8547475337982178
325,None
326,3.2603816986083984
327,1.0264554023742676
328,3.979883909225464
329,3.332953453063965
330,1.842414140701294
331,3.2427477836608887
332,1.3787789344787598
333,None
334,1.9887205362319946
335,None
336,4.621342658996582
337,None
338,None
339,3.8486995697021484
340,2.757593870162964
341,None
342,1.2272130250930786
343,1.4305609464645386
344,2.2714757919311523
345,1.26724374294281
346,3.777292013168335
347,None
348,None
349,3.007481575012207
350,2.8893516063690186
351,1.798353672027588
352,4.093705177307129
353,1.0017744302749634
354,5.0666704177856445
355,2.9961299896240234
356,4.818301677703857
357,1.191320776939392
358,None
359,3.884761095046997
360,4.105006217956543
361,None
362,1.2538704872131348
363,2.0557212829589844
364,4.502394676208496
365,3.07314133644104
366,3.1424849033355713
367,1.583061933517456
368,3.1431469917297363
369,1.1782431602478027
370,1.1441521644592285
371,None
372,3.124359369277954
373,None
374,None
375,1.060687780380249
376,1.8485667705535889
377,None
378,None
379,4.76103401184082
380,None
381,1.0849326848983765
382,None
383,1.991276741027832
384,3.170842409133911
385,None
386,1.5531723499298096
387,None
388,4.339435577392578
389,2.614339590072632
390,2.8341832160949707
391,None
392,2.7740633487701416
393,3.8835887908935547
394,None
395,2.983560085296631
396,None
397,2.7785768508911133
398,None
399,2.043598175048828
400,None
401,1.3104008436203003
402,4.080807685852051
403,1.8292202949523926
404,4.4285807609558105
405,None
406,3.8547744750976562
407,2.5607194900512695
408,1.005453109741211
409,3.275951623916626
410,None
411,None
412,1.6204668283462524
413,3.285897970199585
414,1.069427490234375
415,1.2703449726104736
416,4.038565635681152
417,1.2797765731811523
418,None
419,2.9919533729553223
420,2.947834014892578
421,None
422,None
423,3.741894483566284
424,1.1867127418518066
425,1.4960150718688965
426,None
427,2.4409055709838867
428,1.7306957244873047
429,4.085434913635254
430,2.951756238937378
431,2.3376760482788086
432,3.560718297958374
433,2.2398910522460938
434,4.080005645751953
435,2.2681775093078613
436,1.2983698844909668
437,None
438,2.2732043266296387
439,1.6134018898010254
440,1.317204236984253
441,4.0615386962890625
442,3.862276077270508
443,4.041429042816162
444,3.8558497428894043
445,1.606283187866211
446,3.7780847549438477
447,1.1563706398010254
448,2.6008670330047607
449,1.973503828048706
450,4.279635906219482
451,3.165684223175049
452,2.139857769012451
453,None
454,None
455,None
456,2.942453145980835
457,3.698362112045288
458,None
459,1.0492571592330933
460,3.294678211212158
461,None
462,None
463,2.9985904693603516
464,None
465,None
466,3.557182788848877
467,2.2704520225524902
468,2.161259174346924
469,3.0547690391540527
470,2.935425281524658
471,3.3025763034820557
472,None
473,None
474,2.1517083644866943
475,4.770120620727539
476,1.1772407293319702
477,1.9209702014923096
478,2.924273729324341
479,4.337740898132324
480,4.091554164886475
481,2.3181819915771484
482,3.1337945461273193
483,None
484,4.911043167114258
485,3.295886754989624
486,1.5745816230773926
487,2.7849316596984863
488,2.741133451461792
489,None
490,1.189281940460205
491,4.544504165649414
492,None
493,3.596980571746826
494,None
495,3.764789581298828
496,2.143272876739502
497,None
498,2.4260506629943848
499,1.3770853281021118
500,1.7544145584106445
501,1.4470336437225342
502,3.6194822788238525
503,1.3686351776123047
504,None
505,3.3282861709594727
506,2.7926182746887207
507,None
508,None
509,None
510,None
511,1.2984964847564697
512,1.6216931343078613
513,3.396923542022705
514,1.395481824874878
515,1.489161729812622
516,None
517,4.596688747406006
518,3.026792526245117
519,4.804083824157715
520,None
521,4.663846969604492
522,None
523,None
524,2.5520308017730713
525,3.060242176055908
526,1.5812851190567017
527,None
528,None
529,4.381810188293457
530,None
531,4.459671974182129
532,1.611201286315918
533,3.0999138355255127
534,1.9544901847839355
535,2.3349575996398926
536,1.9611878395080566
537,3.9785025119781494
538,None
539,2.33095121383667
540,None
541,4.054329872131348
542,4.090323448181152
543,None
544,2.643073081970215
545,4.096500396728516
546,None
547,None
548,None
549,4.201408386230469
550,None
551,4.646735191345215
552,3.266209602355957
553,None
554,1.3305680751800537
555,4.147618293762207
556,1.909008264541626
557,4.2014923095703125
558,None
559,3.0880961418151855
560,2.520198106765747
561,1.8785531520843506
562,1.068629264831543
563,None
564,None
565,None
566,None
567,2.289802074432373
568,1.950859785079956
569,3.013685941696167
570,1.4656822681427002
571,1.3524582386016846
572,4.656487464904785
573,4.618574619293213
574,1.2031317949295044
575,1.8155533075332642
576,3.5865373611450195
577,3.341775894165039
578,1.0853326320648193
579,1.4467551708221436
580,None
581,3.4687020778656006
582,2.440884828567505
583,None
584,4.34424352645874
585,5.224263668060303
586,None
587,None
588,2.770942211151123
589,None
590,5.220323085784912
591,2.9837756156921387
592,None
593,3.8505947589874268
594,None
595,1.223537802696228
596,None
597,None
598,1.9516077041625977
599,1.5725407600402832
600,1.7558019161224365
601,3.729210615158081
602,3.164548873901367
603,3.05155611038208
604,3.7007482051849365
605,1.2298774719238281
606,2.2029504776000977
607,1.0712662935256958
608,4.066059589385986
609,3.5554914474487305
610,None
611,2.9940264225006104
612,1.2151072025299072
613,None
614,2.474092483520508
615,None
616,1.207139015197754
617,4.691518306732178
618,5.079875946044922
619,3.970632314682007
620,5.093451023101807
621,4.684547424316406
622,None
623,3.533236503601074
624,4.801237106323242
625,2.810239553451538
626,4.035423755645752
627,1.2099888324737549
628,None
629,3.2236719131469727
630,3.15683650970459
631,1.728898048400879
632,2.0426220893859863
633,3.7906837463378906
634,4.953810691833496
635,1.5312585830688477
636,1.758927583694458
637,None
638,1.0787492990493774
639,4.7965593338012695
640,1.2195991277694702
641,None
642,None
643,2.784519910812378
644,3.180969476699829
645,2.294928789138794
646,3.8171722888946533
647,None
648,None
649,3.3142168521881104
650,3.0135884284973145
651,3.5326201915740967
652,3.8365206718444824
653,2.0063188076019287
654,3.7956032752990723
655,None
656,1.2820252180099487
657,None
658,2.6603212356567383
659,4.162929534912109
660,1.3391343355178833
661,None
662,None
663,1.2445878982543945
664,4.011995315551758
665,3.4232871532440186
666,1.7375023365020752
667,4.190961837768555
668,1.8293373584747314
669,3.7564022541046143
670,None
671,None
672,None
673,2.8231406211853027
674,3.3313446044921875
675,1.2403666973114014
676,1.9618918895721436
677,5.115041255950928
678,1.900705337524414
679,3.6574058532714844
680,None
681,None
682,2.8243918418884277
683,4.5971784591674805
684,3.378770589828491
685,2.658921241760254
686,2.254189968109131
687,1.2934691905975342
688,2.6353888511657715
689,3.266404628753662
690,2.413733720779419
691,1.4376990795135498
692,None
693,4.381004810333252
694,2.9254109859466553
695,None
696,4.025554656982422
697,4.611472129821777
698,2.8862292766571045
699,4.719754695892334
700,2.7559425830841064
701,None
702,2.88275408744812
703,2.798783302307129
704,None
705,None
706,1.5565428733825684
707,None
708,3.8335413932800293
709,None
710,1.2462711334228516
711,1.4607012271881104
712,1.5266568660736084
713,1.2580792903900146
714,1.1162006855010986
715,3.328712224960327
716,2.7855348587036133
717,3.72646164894104
718,4.519293785095215
719,3.895646810531616
720,3.1113884449005127
721,1.5151712894439697
722,1.386479139328003
723,2.2102808952331543
724,None
725,None
726,4.259027481079102
727,3.0639023780822754
728,3.5777528285980225
729,None
730,3.098055124282837
731,1.5855587720870972
732,1.7074253559112549
733,2.1680667400360107
734,3.6844818592071533
735,2.5166738033294678
736,4.422484397888184
737,3.073575258255005
738,3.4493956565856934
739,None
740,2.52978777885437
741,2.849829912185669
742,1.8201344013214111
743,None
744,4.104500770568848
745,None
746,1.6467483043670654
747,2.6026105880737305
748,2.1503100395202637
749,5.384771347045898
750,4.879156112670898
751,2.425131320953369
752,None
753,3.0315823554992676
754,4.285370826721191
755,1.9007738828659058
756,1.6361860036849976
757,2.359811305999756
758,None
759,None
760,1.0121433734893799
761,None
762,None
763,4.09794807434082
764,1.4431605339050293
765,None
766,3.4101428985595703
767,None
768,None
769,2.20297908782959
770,2.5361526012420654
771,1.5679118633270264
772,3.5347418785095215
773,3.4599170684814453
774,None
775,2.5987138748168945
776,1.6244194507598877
777,None
778,2.5952694416046143
779,3.7679107189178467
780,2.793351650238037
781,1.06276273727417
782,1.3503103256225586
783,3.9073123931884766
784,2.6525394916534424
785,3.4682769775390625
786,4.16894006729126
787,1.693894863128662
788,3.473670721054077
789,2.016409158706665
790,1.488174557685852
791,2.6822385787963867
792,2.9263672828674316
793,2.9017202854156494
794,None
795,1.9677598476409912
796,1.8073570728302002
797,1.4097328186035156
798,4.208713531494141
799,None
800,3.6662943363189697
801,None
802,2.33549165725708
803,3.0233497619628906
804,1.635010004043579
805,2.646427631378174
806,3.9829514026641846
807,2.1250522136688232
808,2.541259288787842
809,3.3653311729431152
810,5.061461925506592
811,1.0821824073791504
812,None
813,None
814,None
815,1.2556976079940796
816,1.6285094022750854
817,4.7155961990356445
818,2.7424893379211426
819,2.763155221939087
820,1.6276960372924805
821,1.4117183685302734
822,3.6850521564483643
823,5.450942516326904
824,4.009696960449219
825,None
826,3.502629041671753
827,1.1992080211639404
828,None
829,1.2350540161132812
830,5.069301128387451
831,None
832,None
833,2.568612575531006
834,None
835,1.6419156789779663
836,None
837,2.9180901050567627
838,None
839,None
840,2.8838069438934326
841,1.8436133861541748
842,3.5789220333099365
843,3.5928354263305664
844,None
845,1.8230385780334473
846,2.8376030921936035
847,3.5536677837371826
848,None
849,4.4013776779174805
850,1.2560784816741943
851,2.498249053955078
852,4.132389068603516
853,1.8251495361328125
854,None
855,3.7406387329101562
856,3.7376437187194824
857,2.5431811809539795
858,1.9052541255950928
859,2.703632116317749
860,None
861,1.0419206619262695
862,4.767701148986816
863,2.71150803565979
864,None
865,None
866,1.522164225578308
867,3.6843934059143066
868,1.7179063558578491
869,1.477928876876831
870,2.5009758472442627
871,1.5849363803863525
872,2.349087715148926
873,2.3482062816619873
874,2.5882699489593506
875,2.6884732246398926
876,2.2876105308532715
877,2.913938045501709
878,1.0856239795684814
879,3.3866565227508545
880,1.7318291664123535
881,1.977407455444336
882,3.734870433807373
883,2.5441315174102783
884,1.3862903118133545
885,2.7826945781707764
886,3.118072032928467
887,3.618947982788086
888,1.2291054725646973
889,None
890,3.2857449054718018
891,2.6800308227539062
892,1.124112844467163
893,4.40264368057251
894,3.6052966117858887
895,2.789949655532837
896,1.4675942659378052
897,1.30757737159729
898,3.851785898208618
899,3.807687759399414
900,3.238359212875366
901,None
902,3.5330281257629395
903,2.9881632328033447
904,3.492551326751709
905,4.801507949829102
906,2.327418804168701
907,2.9575693607330322
908,2.2407853603363037
909,2.5227038860321045
910,1.619856595993042
911,2.4406540393829346
912,1.8169918060302734
913,1.479990839958191
914,2.339195728302002
915,2.528980255126953
916,None
917,3.883063793182373
918,1.740075945854187
919,None
920,2.7322163581848145
921,None
922,4.335328578948975
923,None
924,1.0640535354614258
925,3.722806930541992
926,2.996946096420288
927,None
928,2.2778923511505127
929,2.3393213748931885
930,None
931,4.678433418273926
932,2.1627185344696045
933,3.212695837020874
934,2.5869877338409424
935,1.129441261291504
936,2.6837563514709473
937,None
938,1.2221245765686035
939,1.8518470525741577
940,1.524254560470581
941,2.315727472305298
942,2.116895914077759
943,1.0304845571517944
944,1.7960717678070068
945,None
946,4.461379051208496
947,None
948,3.7596042156219482
949,2.764694929122925
950,4.472533226013184
951,None
952,1.2925665378570557
953,3.829545259475708
954,3.551297664642334
955,None
956,2.987773895263672
957,3.7612712383270264
958,2.9274587631225586
959,None
960,None
961,1.1855820417404175
962,1.1152398586273193
963,None
964,1.543485403060913
965,1.1048104763031006
966,3.6721081733703613
967,1.0250015258789062
968,3.3107919692993164
969,None
970,None
971,1.3591911792755127
972,3.383589744567871
973,1.3968966007232666
974,3.7228755950927734
975,1.4001420736312866
976,4.918490409851074
977,None
978,4.105732440948486
979,2.2438154220581055
980,None
981,1.9720094203948975
982,1.277267336845398
983,None
984,None
985,4.33132266998291
986,None
987,None
988,3.662447690963745
989,None
990,None
991,None
992,2.4562761783599854
993,4.064604759216309
994,1.4357728958129883
995,1.779524326324463
996,3.537823438644409
997,4.720310211181641
998,1.1148114204406738
999,None
1000,1.7985196113586426
1001,1.2130805253982544
1002,None
1003,None
1004,4.770407199859619
1005,4.048091411590576
1006,3.0966079235076904
1007,None
1008,2.268064498901367
1009,3.811079263687134
1010,None
1011,5.274303436279297
1012,1.3733477592468262
1013,1.1113004684448242
1014,1.0661190748214722
1015,3.0044524669647217
1016,2.2814064025878906
1017,1.0114853382110596
1018,2.133376359939575
1019,2.2193334102630615
1020,3.3292481899261475
1021,None
